"id","name","neighbourhood","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","availability_365","X","Y","CategX","CategY"
8591768,"Luca's 1 - Stadio/San Luca/Ingegneria/Maggiore","Porto - Saragozza","Entire home/apt",60,2,18,"06/04/2019",0.27,0,44.49564,11.3162,"(44.496,44.498]","(44.496,44.498]"
8630595,"Luminosa stanza in Zona Mambo","Porto - Saragozza","Private room",19,1,148,"29/06/2019",2.13,314,44.50574,11.33151,"(44.506,44.508]","(44.506,44.508]"
8657975,"At Grandma's (private bathroom)","San Donato - San Vitale","Private room",20,1,276,"18/09/2019",3.94,0,44.49554,11.39802,"(44.494,44.496]","(44.494,44.496]"
8697489,"Z8 Terra - Nice studio flat","Santo Stefano","Entire home/apt",56,1,113,"28/08/2018",1.63,182,44.50221,11.35161,"(44.502,44.504]","(44.502,44.504]"
8808918,"stanza in centro a Bologna","Porto - Saragozza","Private room",31,2,135,"23/02/2020",1.97,20,44.4903,11.33653,"(44.49,44.492]","(44.49,44.492]"
8813488,"Bologna Suite","Navile","Entire home/apt",90,1,5,"28/08/2016",0.09,96,44.50978,11.34987,"(44.51,44.512]","(44.51,44.512]"
8852215,"I 4 GATTI Bologna Guesthouse x3","Porto - Saragozza","Private room",55,1,6,"16/03/2019",0.12,90,44.49236,11.32753,"(44.492,44.494]","(44.492,44.494]"
9043638,"Millenottibologna Apartment.","Santo Stefano","Entire home/apt",55,2,55,"25/03/2019",0.79,0,44.49899,11.34947,"(44.498,44.5]","(44.498,44.5]"
9203421,"COZY APT WITH FREE PRIVATE BOX & WELCOME CAKE","Navile","Entire home/apt",48,5,10,"02/12/2019",0.15,0,44.50886,11.3555,"(44.508,44.51]","(44.508,44.51]"
9321461,"80mq  a 2 passi da Clinica Toniolo","Savena","Entire home/apt",48,1,117,"11/08/2019",1.73,316,44.46567,11.37121,"(44.466,44.468]","(44.466,44.468]"
9362571,"CAMERA PANORAMICA BIKE","Navile","Private room",18,28,4,"31/08/2018",0.07,278,44.51309,11.34279,"(44.512,44.514]","(44.512,44.514]"
9386423,"lovely little art flat","Santo Stefano","Entire home/apt",60,3,18,"30/09/2019",0.32,272,44.4873,11.34202,"(44.486,44.488]","(44.486,44.488]"
9468022,"Cowbells penthouse","Porto - Saragozza","Entire home/apt",70,1,143,"25/03/2018",2.25,71,44.48753,11.32491,"(44.486,44.488]","(44.486,44.488]"
9519037,"Apartment in the heart of Bologna","Porto - Saragozza","Entire home/apt",141,3,12,"26/05/2019",0.31,145,44.49614,11.34145,"(44.496,44.498]","(44.496,44.498]"
9785220,"Mansarda Santa Margherita","Porto - Saragozza","Entire home/apt",80,2,18,"21/05/2019",0.4,324,44.49251,11.34037,"(44.492,44.494]","(44.492,44.494]"
9901103,"Quiet and cosy flat in Bologna","Porto - Saragozza","Entire home/apt",33,2,63,"02/06/2017",0.94,0,44.49015,11.3178,"(44.49,44.492]","(44.49,44.492]"
9937528,"Amobo b&b","Porto - Saragozza","Private room",110,1,1,"04/05/2016",0.02,363,44.49227,11.31908,"(44.492,44.494]","(44.492,44.494]"
10023738,"Gerardo's Flat:[Parking][Wi-Fi][SanLuca][Bus]","Porto - Saragozza","Private room",150,1,4,"13/04/2018",0.06,193,44.48963,11.30097,"(44.49,44.492]","(44.49,44.492]"
10063362,"Lovely room with picturesque roof view","Santo Stefano","Private room",39,1,55,"12/09/2018",0.94,302,44.49286,11.35523,"(44.492,44.494]","(44.492,44.494]"
10067021,"Apartment San Donato 40 Bologna","San Donato - San Vitale","Entire home/apt",77,1,226,"10/10/2019",3.46,57,44.49987,11.35924,"(44.5,44.502]","(44.5,44.502]"
10238867,"Cozy room with Private Bathroom","Borgo Panigale - Reno","Private room",35,1,259,"15/10/2019",4.14,334,44.50206,11.3,"(44.502,44.504]","(44.502,44.504]"
10326583,"Doppia, bagno privato esterno - B&B Cristina Rossi","Porto - Saragozza","Private room",73,1,12,"21/11/2017",0.18,81,44.49619,11.34147,"(44.496,44.498]","(44.496,44.498]"
10327458,"Matrimoniale Barocca - B&B Cristina Rossi","Porto - Saragozza","Private room",88,1,3,"08/01/2018",0.05,81,44.49619,11.34147,"(44.496,44.498]","(44.496,44.498]"
10363306,"Bella stanza in Porta Mazzini","San Donato - San Vitale","Private room",24,1,4,"17/03/2018",0.1,89,44.48634,11.37255,"(44.486,44.488]","(44.486,44.488]"
10370772,"Wagon-Lit una intera casa nel centro di Bologna","San Donato - San Vitale","Private room",300,1,1,"02/09/2019",0.04,326,44.49143,11.37553,"(44.49,44.492]","(44.49,44.492]"
10401565,"Room 5 min. to faire and station","Navile","Private room",28,1,190,"10/10/2020",2.83,231,44.51251,11.35029,"(44.512,44.514]","(44.512,44.514]"
10486610,"Tripla bagno privato esterno - B&B Cristina Rossi","Porto - Saragozza","Private room",105,1,0,"",NA,43,44.49619,11.34147,"(44.496,44.498]","(44.496,44.498]"
10496254,"ATTICO MONOLOCALE IN TERRAZZA","San Donato - San Vitale","Private room",54,3,19,"16/09/2016",0.32,365,44.50774,11.36181,"(44.508,44.51]","(44.508,44.51]"
10504362,"VIII Agosto Sq. & Opera House","Santo Stefano","Entire home/apt",80,3,19,"30/06/2019",0.33,148,44.49966,11.34978,"(44.5,44.502]","(44.5,44.502]"
10608510,"Appartamento in centro","Santo Stefano","Entire home/apt",120,3,28,"12/09/2017",0.43,192,44.4866,11.33832,"(44.486,44.488]","(44.486,44.488]"
10619571,"appartamento il salotto di bologna","Navile","Entire home/apt",70,1,0,"",NA,365,44.5084,11.35474,"(44.508,44.51]","(44.508,44.51]"
10663659,"Ampia camera doppia vicino a Stazione e Fiera","Navile","Private room",37,4,70,"01/11/2018",1.05,355,44.50977,11.34554,"(44.51,44.512]","(44.51,44.512]"
10668280,"Hidden Rose","Santo Stefano","Entire home/apt",84,2,27,"23/02/2019",0.43,308,44.48986,11.35557,"(44.49,44.492]","(44.49,44.492]"
10763405,"Suite in Bologna","Santo Stefano","Entire home/apt",86,3,31,"18/03/2019",0.48,338,44.49748,11.35397,"(44.496,44.498]","(44.496,44.498]"
10764456,"New Loft in the heart of Bologna!","Santo Stefano","Entire home/apt",63,1,276,"12/06/2021",4.19,255,44.48891,11.34988,"(44.488,44.49]","(44.488,44.49]"
10794215,"NIce flat in Bologna","Santo Stefano","Entire home/apt",100,1,0,"",NA,365,44.4774,11.37398,"(44.476,44.478]","(44.476,44.478]"
10833448,"Temporary House Colombina: in the heart of Bologna","Porto - Saragozza","Entire home/apt",69,2,9,"12/09/2019",0.41,118,44.49378,11.3413,"(44.494,44.496]","(44.494,44.496]"
10833507,"Lovely flat in the heart of Bologna","Santo Stefano","Entire home/apt",69,2,81,"03/09/2019",1.23,118,44.49518,11.34472,"(44.494,44.496]","(44.494,44.496]"
10897522,"Uno spazio di pace tra i libri","Porto - Saragozza","Private room",50,1,8,"07/10/2018",0.24,363,44.49936,11.33326,"(44.498,44.5]","(44.498,44.5]"
10905459,"Private apartment in the center of Bologna","Porto - Saragozza","Entire home/apt",57,1,68,"23/02/2020",1.07,52,44.49494,11.3324,"(44.494,44.496]","(44.494,44.496]"
11065027,"Suite centrale con soppalco","Porto - Saragozza","Private room",91,1,17,"03/11/2019",0.3,364,44.4967,11.34262,"(44.496,44.498]","(44.496,44.498]"
11178061,"Casa Vacanza Antonia Interno 5","San Donato - San Vitale","Entire home/apt",60,1,18,"23/09/2019",0.28,244,44.49156,11.39964,"(44.49,44.492]","(44.49,44.492]"
11182521,"Comodità in centro a Bologna con posto auto","Porto - Saragozza","Entire home/apt",80,3,61,"28/10/2018",0.97,335,44.50371,11.34012,"(44.504,44.506]","(44.504,44.506]"
11207724,"Appartamento nuovo e confortevole","Navile","Entire home/apt",125,1,236,"16/10/2018",3.61,179,44.54187,11.35696,"(44.542,44.544]","(44.542,44.544]"
11236448,"Awesome Two-Room Apartment near the Center","Porto - Saragozza","Entire home/apt",67,2,71,"28/09/2019",1.22,161,44.50454,11.34489,"(44.504,44.506]","(44.504,44.506]"
11315554,"Quite and Spacious 1 Bedroom Apt | Very Central","Santo Stefano","Hotel room",86,1,1,"04/04/2017",0.02,71,44.49641,11.34828,"(44.496,44.498]","(44.496,44.498]"
11329073,"Large Family Apartment - Unique Central Location","Santo Stefano","Hotel room",189,1,29,"21/06/2020",0.48,156,44.49641,11.34828,"(44.496,44.498]","(44.496,44.498]"
11427425,"Appartamento in Centro sotto le Torri","Santo Stefano","Entire home/apt",120,7,10,"03/07/2021",0.16,165,44.49342,11.34596,"(44.492,44.494]","(44.492,44.494]"
11522860,"Apartment in the historical centre","Santo Stefano","Entire home/apt",45,1,15,"16/08/2019",0.35,151,44.49094,11.35578,"(44.49,44.492]","(44.49,44.492]"
11618939,"UR-NEST Cesare Battisti B - Luxury Collection","Porto - Saragozza","Entire home/apt",1725,2,42,"30/03/2018",0.7,285,44.49514,11.33904,"(44.494,44.496]","(44.494,44.496]"
11645317,"Prestigioso attico su due piani .","Santo Stefano","Entire home/apt",360,2,7,"11/10/2017",0.13,176,44.4891,11.33177,"(44.488,44.49]","(44.488,44.49]"
11676934,"Casetta Sauro","Porto - Saragozza","Entire home/apt",50,1,303,"01/03/2020",4.7,231,44.49729,11.34044,"(44.496,44.498]","(44.496,44.498]"
11762355,"Monolocale con terrazzo in centro","Porto - Saragozza","Entire home/apt",90,1,31,"26/09/2018",0.49,364,44.50097,11.33486,"(44.5,44.502]","(44.5,44.502]"
11799338,"Nel centro più storico di Bologna","Santo Stefano","Entire home/apt",39,3,217,"24/08/2020",3.39,115,44.49064,11.3491,"(44.49,44.492]","(44.49,44.492]"
12036060,"Grazioso monolocale con veranda","Borgo Panigale - Reno","Entire home/apt",50,2,149,"05/05/2018",2.34,253,44.50344,11.30089,"(44.502,44.504]","(44.502,44.504]"
12101696,"Lovely flat  ""San Felice city wall"" with parking","Porto - Saragozza","Entire home/apt",60,2,216,"02/07/2019",3.5,245,44.49972,11.32574,"(44.5,44.502]","(44.5,44.502]"
12216037,"La Ca' Tolmino-Bilo Affittaly Apartments","Porto - Saragozza","Entire home/apt",49,1,1,"25/06/2018",0.03,0,44.49701,11.31493,"(44.496,44.498]","(44.496,44.498]"
12242158,"B&B A due passi dal Lumière / double room","Porto - Saragozza","Private room",43,1,305,"07/11/2019",4.8,75,44.49902,11.33543,"(44.498,44.5]","(44.498,44.5]"
12320106,"Camera privata per brevi periodi","Porto - Saragozza","Private room",40,3,11,"30/10/2019",0.24,365,44.49835,11.31764,"(44.498,44.5]","(44.498,44.5]"
12323446,"Happy flat near Villa Ghigi park","Santo Stefano","Entire home/apt",80,5,0,"",NA,90,44.47398,11.33309,"(44.474,44.476]","(44.474,44.476]"
12348164,"Bologna Historic Center: Room + Private Bath","Porto - Saragozza","Private room",45,2,56,"11/11/2019",0.89,0,44.49662,11.3357,"(44.496,44.498]","(44.496,44.498]"
12510884,"Appartamento Sole in centro a Bologna","Santo Stefano","Entire home/apt",80,2,32,"09/11/2018",0.61,0,44.50236,11.35143,"(44.502,44.504]","(44.502,44.504]"
12692740,"....da passaq! Centre-Fiera with private garden","San Donato - San Vitale","Entire home/apt",50,2,48,"01/11/2019",0.77,0,44.49678,11.37443,"(44.496,44.498]","(44.496,44.498]"
12704192,"Stanza Matrimoniale B&B San Vitale","Santo Stefano","Private room",70,1,3,"06/10/2019",0.06,365,44.49616,11.35677,"(44.496,44.498]","(44.496,44.498]"
12718312,"Apartment in CityCenter-bilocale in centro Bologna","Porto - Saragozza","Entire home/apt",59,2,127,"16/04/2019",2.16,7,44.49216,11.33646,"(44.492,44.494]","(44.492,44.494]"
12754347,"Monolocale ""Residenza Il Borgo""","Navile","Entire home/apt",60,3,0,"",NA,133,44.5307,11.34278,"(44.53,44.532]","(44.53,44.532]"
12767183,"Magicahome: mansarda centro storico","Santo Stefano","Entire home/apt",39,2,96,"18/06/2019",1.54,137,44.49924,11.35148,"(44.498,44.5]","(44.498,44.5]"
12772621,"Ampia stanza privata a Bologna","Navile","Private room",33,3,9,"30/06/2021",0.14,337,44.51431,11.33787,"(44.514,44.516]","(44.514,44.516]"
12774299,"Bright and cosy apartment Bologna","Navile","Entire home/apt",55,5,17,"21/08/2017",0.28,359,44.51463,11.33903,"(44.514,44.516]","(44.514,44.516]"
12791891,"Cozy & stylish studio : garden, wifi","Porto - Saragozza","Entire home/apt",29,5,87,"29/06/2019",1.47,196,44.49001,11.3297,"(44.49,44.492]","(44.49,44.492]"
12820627,"Castiglione1","Santo Stefano","Entire home/apt",109,2,148,"14/10/2020",2.51,16,44.49341,11.34607,"(44.492,44.494]","(44.492,44.494]"
12855200,"Green Loft With A Cat","Navile","Entire home/apt",55,3,34,"05/04/2019",0.55,0,44.52063,11.34728,"(44.52,44.522]","(44.52,44.522]"
12908674,"2 Bedrooms Attic Apartment Bologna Center -AC/WiFi","Santo Stefano","Entire home/apt",83,3,194,"20/12/2019",3.16,290,44.48723,11.34073,"(44.486,44.488]","(44.486,44.488]"
12928418,"interno INDACO","Porto - Saragozza","Private room",50,1,57,"03/11/2019",0.94,359,44.49679,11.33821,"(44.496,44.498]","(44.496,44.498]"
12997343,"Monolocale indipendente","Navile","Private room",60,1,1,"30/06/2019",0.04,291,44.52537,11.36009,"(44.524,44.526]","(44.524,44.526]"
13037042,"Bologna RED","Santo Stefano","Entire home/apt",68,2,260,"19/01/2020",4.27,0,44.49573,11.34652,"(44.496,44.498]","(44.496,44.498]"
13041463,"SINGOLA CON BAGNO PRIVATO E  GIARDINETTO","Borgo Panigale - Reno","Private room",65,7,1,"18/09/2018",0.03,0,44.50859,11.30065,"(44.508,44.51]","(44.508,44.51]"
13198237,"Pratello bohemienne","Porto - Saragozza","Entire home/apt",73,2,204,"16/10/2019",3.33,15,44.4954,11.33233,"(44.494,44.496]","(44.494,44.496]"
13198694,"Camera matrimoniale vicina al centro e al parco","Santo Stefano","Private room",40,1,40,"10/09/2017",0.66,0,44.4824,11.35974,"(44.482,44.484]","(44.482,44.484]"
13221724,"S.Orsola Charming Apartment","San Donato - San Vitale","Entire home/apt",60,2,42,"29/06/2016",0.72,260,44.49659,11.36158,"(44.496,44.498]","(44.496,44.498]"
13269687,"Casa Giuditta","Porto - Saragozza","Private room",40,1,84,"20/04/2019",1.43,82,44.49755,11.34067,"(44.496,44.498]","(44.496,44.498]"
13284919,"BELLISSIMO APPARTAMENTO IN PIENO CENTRO STORICO","Porto - Saragozza","Entire home/apt",75,2,26,"15/09/2017",0.44,60,44.49715,11.33199,"(44.496,44.498]","(44.496,44.498]"
13387381,"Smile Home","Santo Stefano","Private room",45,1,220,"20/01/2020",3.55,146,44.49884,11.34577,"(44.498,44.5]","(44.498,44.5]"
13492517,"Beverara58 - Brand new apartment with parking","Navile","Entire home/apt",45,2,70,"09/03/2018",1.19,48,44.51593,11.32955,"(44.516,44.518]","(44.516,44.518]"
13535668,"Casa Bugami Loft","Porto - Saragozza","Entire home/apt",80,2,119,"21/10/2018",2.04,289,44.49643,11.33523,"(44.496,44.498]","(44.496,44.498]"
13566974,"B&b i Ravanelli","San Donato - San Vitale","Entire home/apt",53,1,241,"07/11/2017",3.96,112,44.49759,11.36568,"(44.496,44.498]","(44.496,44.498]"
13568187,"Camera matrimoniale nel cuore di Bologna","Porto - Saragozza","Private room",50,1,25,"25/09/2019",0.41,365,44.49628,11.33158,"(44.496,44.498]","(44.496,44.498]"
13610268,"113° ""FAMILY.3""- 3 Cozy King Bedroom + 2 Bathroom","Navile","Entire home/apt",102,1,44,"16/05/2017",0.8,0,44.51513,11.35093,"(44.514,44.516]","(44.514,44.516]"
13694444,"BOLOGNINO B&B  - Your cozy location downtown","Porto - Saragozza","Private room",60,2,10,"06/11/2017",0.29,0,44.49435,11.33877,"(44.494,44.496]","(44.494,44.496]"
13777005,"APPARTAMENTO *Sakura* 
IN PIENO CENTRO STORICO-","Santo Stefano","Entire home/apt",55,1,3,"20/07/2016",0.05,7,44.49285,11.35687,"(44.492,44.494]","(44.492,44.494]"
13799227,"Casa 42","Santo Stefano","Entire home/apt",65,2,54,"08/10/2017",1.09,83,44.48928,11.34884,"(44.488,44.49]","(44.488,44.49]"
13809549,"Easy Room at Porta S.Felice,on Busline BLQ Airport","Porto - Saragozza","Private room",25,3,35,"01/11/2016",0.6,0,44.49968,11.32356,"(44.5,44.502]","(44.5,44.502]"
13823358,"Camera doppia a due passi dalla stazione","Navile","Private room",60,1,63,"17/09/2017",1.18,0,44.51161,11.34751,"(44.512,44.514]","(44.512,44.514]"
13860061,"Mambo","Porto - Saragozza","Private room",40,3,4,"21/08/2019",0.17,89,44.50188,11.33777,"(44.502,44.504]","(44.502,44.504]"
13921090,"Stanza doppia con letti singoli","Santo Stefano","Private room",40,1,201,"03/03/2019",3.32,89,44.49652,11.34479,"(44.496,44.498]","(44.496,44.498]"
13921220,"Stanza matrimoniale Federica","Santo Stefano","Private room",40,1,151,"29/09/2019",2.58,89,44.49704,11.34339,"(44.496,44.498]","(44.496,44.498]"
13932753,"Camera Doppia MASERATI","Porto - Saragozza","Private room",80,1,18,"27/03/2018",0.31,353,44.50276,11.30965,"(44.502,44.504]","(44.502,44.504]"
13987070,"Bright big room in a cosy apartment","Porto - Saragozza","Private room",33,1,9,"28/09/2018",0.15,89,44.49828,11.32087,"(44.498,44.5]","(44.498,44.5]"
14001031,"The Chess Floor House, with Many Books & Audrey Hepburn","Navile","Entire home/apt",120,3,42,"17/11/2019",0.8,327,44.50951,11.349913,"(44.508,44.51]","(44.508,44.51]"
14001790,"Open Apartment Prasio de "" La corte del Pratello""","Porto - Saragozza","Entire home/apt",105,1,81,"16/06/2021",1.37,142,44.49448,11.33376,"(44.494,44.496]","(44.494,44.496]"
14002535,"Terrace apartment in private walled garden ""Onice""","Porto - Saragozza","Entire home/apt",110,1,103,"30/06/2021",1.75,140,44.49618,11.33301,"(44.496,44.498]","(44.496,44.498]"
14004874,"stanza privata in centro storico con bagno privato","Santo Stefano","Private room",29,1,129,"01/06/2021",2.12,11,44.49289,11.35624,"(44.492,44.494]","(44.492,44.494]"
14040063,"Delizioso appartamentino in pieno centro","Porto - Saragozza","Entire home/apt",43,2,234,"24/02/2020",3.98,9,44.4982,11.3363,"(44.498,44.5]","(44.498,44.5]"
14117610,"Zio Totò","Porto - Saragozza","Entire home/apt",45,3,53,"30/08/2018",0.89,326,44.49952,11.31267,"(44.498,44.5]","(44.498,44.5]"
14153531,"In the most beautiful green area of Bologna !","Santo Stefano","Entire home/apt",100,3,83,"09/07/2019",1.42,0,44.48547,11.33433,"(44.484,44.486]","(44.484,44.486]"
14173147,"Tranquillo bilocale in centro storico","Santo Stefano","Entire home/apt",35,3,109,"10/05/2019",1.88,45,44.49236,11.35244,"(44.492,44.494]","(44.492,44.494]"
14241471,"BRIGHT 2 BEDROOM apt. facing SERVI CHURCH","Santo Stefano","Entire home/apt",175,3,9,"29/12/2019",0.17,207,44.4926,11.35272,"(44.492,44.494]","(44.492,44.494]"
14242606,"B&B Selvarossa -  Whole Apartment","Savena","Entire home/apt",101,1,63,"30/10/2019",1.07,120,44.46469,11.37925,"(44.464,44.466]","(44.464,44.466]"
14271006,"Cozy & Stylish Apartment in the Historical Heart","Porto - Saragozza","Entire home/apt",110,3,13,"10/05/2019",0.23,27,44.49557,11.33331,"(44.494,44.496]","(44.494,44.496]"
14396093,"Beautiful Apartment near center of Bologna","Porto - Saragozza","Entire home/apt",64,2,3,"21/03/2017",0.05,192,44.50081,11.31928,"(44.5,44.502]","(44.5,44.502]"
14603605,"BelvederesocciaClub","Porto - Saragozza","Entire home/apt",120,2,64,"19/03/2019",1.11,89,44.49744,11.33779,"(44.496,44.498]","(44.496,44.498]"
14627588,"Singola luminosa zona residenziale","Porto - Saragozza","Private room",40,3,5,"04/04/2019",0.09,364,44.48915,11.32108,"(44.488,44.49]","(44.488,44.49]"
14718190,"Cozy room close to University and City Centre","San Donato - San Vitale","Private room",35,2,39,"25/06/2019",0.76,140,44.49772,11.36138,"(44.498,44.5]","(44.498,44.5]"
14745392,"Lovely apartment in the centre of the city","Santo Stefano","Entire home/apt",81,3,4,"11/12/2017",0.07,0,44.49032,11.35223,"(44.49,44.492]","(44.49,44.492]"
14775405,"AirBnb","Porto - Saragozza","Entire home/apt",59,1,229,"09/06/2021",3.91,69,44.50357,11.33752,"(44.502,44.504]","(44.502,44.504]"
14795766,"lovely studio in the heart of the old town","Porto - Saragozza","Entire home/apt",60,2,13,"11/07/2017",0.27,164,44.49657,11.33826,"(44.496,44.498]","(44.496,44.498]"
14796581,"smart studio in the old town","Porto - Saragozza","Entire home/apt",60,2,4,"05/04/2017",0.07,1,44.49745,11.34,"(44.496,44.498]","(44.496,44.498]"
14832754,"Bologna's heart - Downtown -","Porto - Saragozza","Entire home/apt",63,2,73,"14/10/2019",1.26,213,44.49679,11.33783,"(44.496,44.498]","(44.496,44.498]"
14903206,"Two storey flat in historic buildin","Santo Stefano","Entire home/apt",77,3,3,"18/03/2018",0.05,364,44.4873,11.3306,"(44.486,44.488]","(44.486,44.488]"
14932564,"Tranquillo appartamento in via del Pratello","Porto - Saragozza","Entire home/apt",35,3,15,"03/11/2020",1.47,48,44.49558,11.33129,"(44.494,44.496]","(44.494,44.496]"
14945410,"VERY CENTRAL 2 BEDROOM APARTMENT!","Porto - Saragozza","Entire home/apt",77,6,36,"14/10/2018",0.62,0,44.49978,11.34022,"(44.5,44.502]","(44.5,44.502]"
